Time , Robot1_X , Robot1_Y , Robot1_Teta , Robot1_Velocity , Robot1_acceleration , , Robot2_X , Robot2_Y , Robot2_Teta , Robot2_Velocity , Robot2_acceleration , , Robot1_obstacle1 x ,Robot1_obstacle1 y ,Robot1_obstacle1_orientation ,Robot1_obstacle1_velocity , , Robot1_obstacle2 x ,Robot1_obstacle2 y ,Robot1_obstacle2_orientation ,Robot1_obstacle2_velocity , ,Robot1_obstacle3 x ,Robot1_obstacle3 y ,Robot1_obstacle3_orientation ,Robot1_obstacle3_velocity , , Robot1_obstacle4 x ,Robot1_obstacle4 y ,Robot1_obstacle4_orientation ,Robot1_obstacle4_velocity , ,Robot2_obstacle1 x ,Robot2_obstacle1 y ,Robot2_obstacle1_orientation ,Robot2_obstacle1_velocity , , Robot2_obstacle2 x ,Robot2_obstacle2 y ,Robot2_obstacle2_orientation ,Robot2_obstacle2_velocity , ,Robot2_obstacle3 x ,Robot2_obstacle3 y ,Robot2_obstacle3_orientation ,Robot2_obstacle3_velocity , , Robot2_obstacle4 x ,Robot2_obstacle4 y ,Robot2_obstacle4_orientation ,Robot2_obstacle4_velocity ,
13197.686,2.99764,-1.06369,-0.342857,0.873223,-0.134089, ,6.39691,14.5842,-1.82007,0.847221,-0.796564, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
13198.187,3.43333,-1.19556,-0.199734,0.890995,0.392061, ,6.28536,14.1347,-1.80956,0.853476,1.5026E-05, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
13198.688,3.86477,-1.27111,-0.17558,0.915815,0.0189322, ,6.18162,13.7089,-1.81327,0.913664,0.91172, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,2.24251,11.4741,3.14159,0.62625, ,3.51751,11.4741,-1.72097,1.07, ,10.2925,12.3741,0,0.0835003, ,0,0,0,0, 
13199.186,4.31078,-1.36215,-0.250749,0.927831,-0.458612, ,6.07558,13.2815,-1.8121,0.911159,-0.0944458, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
13199.687,4.78415,-1.48638,-0.257924,0.92186,-0.00805962, ,5.97019,12.8459,-1.80559,0.844765,0.130897, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
13200.188,5.23828,-1.61228,-0.288944,0.927386,-0.0106727, ,5.86743,12.4222,-1.81588,0.882804,0.0033784, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
13200.686,5.65688,-1.73571,-0.27878,0.878413,-0.120901, ,5.76497,12.015,-1.8211,0.861996,-0.477721, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,1.99251,11.4741,3.14159,0.2505, ,3.39251,11.4741,3.14159,0.0835001, ,0,0,0,0, ,0,0,0,0, 
13201.187,6.05572,-1.84813,-0.2626,0.92774,0.0412391, ,5.65148,11.602,-1.87457,0.890214,-0.00875073, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
13201.688,6.5147,-1.9642,-0.223859,0.899346,0.00540859, ,5.51322,11.1726,-1.89425,0.825716,-0.0113468, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
13202.192,6.94527,-2.0632,-0.234449,0.885159,-0.0771327, ,5.38862,10.7879,-1.84384,0.823714,-0.0740363, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
13202.687,7.36541,-2.16432,-0.231026,0.924046,-0.0609252, ,5.29289,10.4044,-1.74638,0.851481,-0.177148, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,2.94251,5.9741,-1.53899,1.07, ,3.06751,11.4741,1.79303,1.07, ,0,0,0,0, ,0,0,0,0, 
13203.188,7.81783,-2.26429,-0.193747,0.92585,-0.0532843, ,5.23006,9.98346,-1.65229,0.843751,-0.0582832, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
13203.686,8.26652,-2.35031,-0.20006,0.927031,-0.00394255, ,5.20992,9.52565,-1.57577,0.927641,1.12084, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
13204.187,8.7359,-2.44765,-0.192412,0.924828,-0.00696921, ,5.20303,9.04775,-1.62974,0.940635,0.00632925, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
13204.688,9.15684,-2.52334,-0.162529,0.883178,0.0708123, ,5.15936,8.58462,-1.74773,0.938709,-0.345904, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,2.09251,6.0241,3.07028,0.585989, ,3.06751,5.7241,3.14159,0.62625, ,0,0,0,0, ,0,0,0,0, 
13205.186,9.61125,-2.59851,-0.166566,0.928637,0.161827, ,5.06508,8.16099,-1.89205,0.879699,0.16179, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
13205.687,10.0492,-2.67244,-0.173542,0.924166,0.0238024, ,4.90784,7.7428,-1.97674,0.908114,-0.241764, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
13206.188,10.4911,-2.75188,-0.180068,0.850388,-0.355122, ,4.72917,7.34101,-1.9879,0.9258,-0.0891947, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
13206.686,10.9326,-2.83066,-0.159791,0.926443,-0.06804, ,4.54718,6.8957,-1.90877,0.931141,-0.0430006, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,1.89251,5.5741,-2.12245,0.637286, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
13207.187,11.3789,-2.90121,-0.166728,0.885426,-0.00646245, ,4.40451,6.4803,-1.89676,0.850647,0.0202911, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
13207.691,11.8199,-2.97966,-0.197975,0.924952,0.0179479, ,4.26331,6.0627,-1.89826,0.842457,0.131511, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
13208.186,12.3037,-3.06802,-0.170125,0.926931,-0.0027596, ,4.13056,5.67219,-1.90026,0.910683,-0.00196428, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
13208.687,12.753,-3.15324,-0.200636,0.886092,-0.00123724, ,3.99042,5.26129,-1.899,0.906442,-0.677491, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,1.99251,5.3741,-0.372988,1.03115, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
13209.188,13.21,-3.24285,-0.179182,0.873131,-0.24607, ,3.8426,4.82394,-1.88618,0.921714,-0.0990911, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
13209.689,13.6396,-3.32206,-0.175797,0.919991,-0.0199551, ,3.696,4.37645,-1.89393,0.93444,-0.0882736, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
13210.187,14.0965,-3.39713,-0.159554,0.965387,-0.0216445, ,3.5585,3.97454,-1.90076,0.880123,0.00217339, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
13210.694,14.5092,-3.47363,-0.251037,0.793504,-0.205534, ,3.42072,3.56873,-1.89388,0.861916,-0.491232, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,-0.0574889,5.9991,1.76819,1.07, ,0.117511,4.9241,-1.86439,1.07, ,0,0,0,0, ,0,0,0,0, 
13211.186,14.8771,-3.56919,-0.223242,0.76235,-0.0380989, ,3.2794,3.14431,-1.88833,0.849165,-0.028122, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
13211.69,15.2563,-3.64705,-0.148136,0.729365,-0.0801377, ,3.14698,2.74029,-1.85687,0.763747,-0.0775685, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
13212.188,15.616,-3.6985,-0.0851445,0.775344,0.751586, ,3.03186,2.33522,-1.91573,0.864779,0.699077, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
13212.686,16.052,-3.71858,0.0184079,0.850998,0.274303, ,2.89199,2.01114,-2.07832,0.623047,-0.0464832, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0.267511,5.1241,-1.5708,0.9185, ,1.16751,5.3491,0.463648,1.07, ,0,0,0,0, ,0,0,0,0, 
13213.19,16.4547,-3.70571,0.0660109,0.905874,-0.0462381, ,2.69169,1.68444,-2.19397,0.959,0.0780742, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
13213.688,16.9609,-3.65928,0.0506636,0.92922,-0.18689, ,2.40476,1.27048,-2.10734,0.927397,0.0699936, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
13214.186,17.4336,-3.65874,-0.139394,0.984511,0.527155, ,2.19395,0.856872,-1.92409,0.867749,0.24279, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
13214.687,17.9019,-3.78167,-0.508509,0.828473,-0.129367, ,2.04949,0.395095,-1.76512,0.94585,0.190562, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0.342511,5.0991,2.67794,0.186712, ,0.992511,5.5741,-1.67046,0.419582, ,0,0,0,0, ,0,0,0,0, 
13215.188,18.2621,-4.03559,-0.774979,0.788726,-0.11904, ,1.97209,-0.018313,-1.76863,0.946635,0.0204314, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
13215.692,18.5254,-4.35291,-1.0905,0.998771,0.812392, ,1.91089,-0.313753,-1.77411,0.185758,0.636045, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
13216.187,18.6932,-4.78932,-1.43721,0.722914,-1.71117, ,1.88422,-0.365989,-1.45104,0.206735,-0.00432768, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
13216.691,18.7024,-5.14487,-1.77828,0.695205,0.2582, ,1.9127,-0.530598,-1.01976,0.449271,0.159102, ,14.0492,-6.51093,1.78486,1.07, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
13217.186,18.5706,-5.56121,-2.06805,0.836628,0.311995, ,2.08445,-0.751992,-0.636891,0.618747,0.396464, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
13217.687,18.3436,-5.91968,-2.28056,0.876131,0.231119, ,2.37349,-0.927629,-0.377954,0.756596,0.380187, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
13218.197,18.0417,-6.23008,-2.43904,0.919316,0.0910989, ,2.79449,-1.0525,-0.159411,0.9186,0.0750788, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
13218.689,17.6661,-6.53089,-2.46158,0.92781,0.012277, ,3.26706,-1.10456,-0.0557905,0.92374,-0.0402034, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
13219.187,17.3346,-6.80925,-2.40817,0.926108,-0.190058, ,3.72196,-1.13397,-0.0927062,0.921324,-0.0416775, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
13219.688,16.9766,-7.13925,-2.40768,0.979765,-0.0260716, ,4.19893,-1.18884,-0.154985,0.926225,-0.112229, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0.692511,3.7241,-1.30868,1.07, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
13220.186,16.7313,-7.35448,-2.30109,0.594803,0.00706572, ,4.61097,-1.25557,-0.174815,0.92711,-0.0109152, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
13220.687,16.5082,-7.63753,-2.15574,0.808238,-0.101588, ,5.08315,-1.34147,-0.204538,0.922283,-0.113568, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
13221.188,16.3006,-7.971,-2.10882,0.808407,0.270795, ,5.53864,-1.44361,-0.217796,0.921025,0.050092, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
13221.686,16.1084,-8.28885,-2.12232,0.745675,0.00490252, ,5.97336,-1.53267,-0.188209,0.92391,-0.0710343, ,14.3492,-7.53593,-1.23516,1.07, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
13222.187,15.8972,-8.60632,-2.21278,0.841242,-0.0089359, ,6.46256,-1.62849,-0.210146,0.923976,-0.016046, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
13222.691,15.7457,-8.80943,-2.26456,0.0587406,0.00521793, ,6.89884,-1.72153,-0.201594,0.900803,-0.306577, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
13223.189,15.7376,-8.83963,-2.54834,0.289474,0.00098216, ,7.32691,-1.80786,-0.18804,0.900742,0.0177563, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
13223.69,15.6561,-8.88559,-2.48356,-0.0566089,0.0348856, ,7.77204,-1.89447,-0.199952,0.909254,0.256271, ,13.2992,-13.4109,2.89661,0.516419, ,14.2992,-7.48593,2.23841,1.07, ,18.9742,-13.4859,-0.617906,1.07, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
13224.188,15.5402,-8.98638,-2.24165,0.676373,0.22076, ,8.22518,-1.97817,-0.164038,0.926393,-0.0239871, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
13224.686,15.338,-9.25117,-2.367,0.607575,-0.0229574, ,8.67655,-2.06068,-0.204449,0.863651,-0.343543, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
13225.187,15.1716,-9.39733,-2.63147,0.568704,0.762879, ,9.12565,-2.15438,-0.206309,0.928593,0.442466, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
13225.688,14.8816,-9.53373,-2.86602,0.583707,0.00821289, ,9.56203,-2.24335,-0.200397,0.924919,0.0106021, ,12.7992,-13.4609,0,0.0835003, ,13.9242,-13.4359,0,0.0835003, ,19.1242,-13.5109,-0.899062,1.07, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
13226.186,14.5551,-9.61221,-3.01488,0.51347,0.00305547, ,9.99354,-2.33395,-0.208812,0.862998,-0.0029445, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
13226.687,14.2519,-9.63837,-3.10838,0.674866,-0.0161987, ,10.4218,-2.42372,-0.202285,0.889839,0.876912, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
13227.191,13.8115,-9.64813,-3.12839,0.832323,0.12, ,10.8551,-2.51382,-0.20946,0.930132,-0.00548059, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
13227.689,13.4219,-9.65076,3.11807,0.84686,0.00464772, ,11.3168,-2.61544,-0.21919,0.929228,0.00882979, ,13.3492,-13.4109,0,0.0835003, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
13228.19,13.0128,-9.63653,3.11416,0.849585,-0.00690003, ,11.7852,-2.72187,-0.227514,0.925463,-0.00632433, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
13228.688,12.6155,-9.63295,-3.11748,0.819177,-0.0505142, ,12.2135,-2.8208,-0.213147,0.912747,-0.645201, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
13229.186,12.133,-9.64941,3.14066,0.974487,0.0212456, ,12.6677,-2.91588,-0.184208,0.922606,0.0215397, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
13229.687,11.6259,-9.61603,2.95526,0.913558,-0.0765824, ,13.1048,-2.99525,-0.20951,0.924952,-0.0662479, ,7.27416,-12.2359,2.40162,1.07, ,9.04916,-14.1609,-2.9774,1.07, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
13230.188,11.2287,-9.51789,2.77577,0.956659,-0.00142096, ,13.5568,-3.08774,-0.196408,0.923845,0.00404639, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
13230.689,10.7988,-9.30559,2.54641,0.935387,-0.0294493, ,14.0102,-3.17699,-0.208846,0.911275,-0.313331, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
13231.187,10.4065,-9.03718,2.52821,0.925877,-0.0825387, ,14.4346,-3.2788,-0.289762,0.848166,-0.0524128, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
13231.691,10.0352,-8.78813,2.62347,0.998488,0.236569, ,14.8597,-3.42467,-0.37232,0.831324,-1.2841, ,5.94916,-12.2859,-3.07028,0.585989, ,8.99916,-13.8359,3.14159,0.0835003, ,13.2992,-13.4609,2.35619,0.118087, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
13232.186,9.61617,-8.57084,2.72651,0.925022,1.67923, ,15.082,-3.51124,-0.209265,0.430385,1.65494, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
13232.687,9.16939,-8.37774,2.73132,0.925892,0.717863, ,15.4314,-3.5551,-0.0243247,0.760485,-0.106505, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
13233.188,8.75913,-8.19887,2.75396,0.916889,0.177868, ,15.7891,-3.57547,-0.0822791,0.810084,0.00803144, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
13233.686,8.34254,-8.04432,2.8257,0.934116,0.0896822, ,16.1756,-3.59846,-0.0264778,0.819167,0.263903, ,6.47416,-12.2109,-0.179854,0.466779, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
13234.187,7.89683,-7.90081,2.86363,0.926708,-0.415705, ,16.6518,-3.60076,0.0302457,0.882122,0.0130787, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
13234.688,7.42416,-7.78158,2.93684,0.926095,-0.0174809, ,17.0963,-3.5965,-0.0568447,0.98627,-0.0265896, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
13235.189,6.989,-7.69692,2.99013,0.923671,-0.226051, ,17.5562,-3.64505,-0.232144,0.968948,-0.184318, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
13235.687,6.54245,-7.63569,3.03511,0.924959,-0.922726, ,18.018,-3.80117,-0.518256,0.724422,-0.51113, ,6.49916,-12.2359,-2.49809,0.208751, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
13236.188,6.05969,-7.5884,3.0514,0.906299,-0.512584, ,18.3424,-4.00944,-0.730786,0.799398,-0.485821, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
13236.686,5.61861,-7.5476,3.0298,0.915893,-0.649102, ,18.6152,-4.32244,-1.11944,0.864558,-0.664197, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
13237.187,5.17798,-7.49837,3.04684,0.882072,0.071477, ,18.7538,-4.72232,-1.50039,0.793726,-0.165715, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,14.0675,-6.4759,-0.647683,1.07, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
13237.688,4.72056,-7.45586,3.05384,0.891804,-0.358959, ,18.7447,-5.07777,-1.77642,0.89597,-0.439573, ,5.87416,-12.2609,0.785398,0.0590436, ,6.44916,-11.9859,2.03444,0.0933562, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
13238.186,4.31652,-7.42785,3.13931,0.945936,0.891001, ,18.604,-5.55838,-2.00844,0.940436,0.812437, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
13238.687,3.86412,-7.43742,-3.09667,0.772362,0.292408, ,18.4246,-5.91881,-2.1707,0.774463,0.205579, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
13239.188,3.46164,-7.46118,-3.1073,0.748381,0.418517, ,18.1516,-6.24746,-2.40248,0.91662,0.231193, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,14.3175,-7.4009,-1.25718,1.07, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
13239.689,3.03571,-7.46135,3.07528,0.998462,0.13692, ,17.8091,-6.54066,-2.47821,0.919731,0.141225, ,5.82416,-12.0109,2.03444,0.186712, ,6.22416,-11.6359,2.12939,0.393869, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
13240.187,2.60899,-7.41417,2.91699,0.781186,-0.069138, ,17.43,-6.83454,-2.47019,0.892056,-0.0694376, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
13240.688,2.31333,-7.335,2.72163,0.58916,0.17455, ,17.1214,-7.07398,-2.55545,0.782398,0.0287616, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
13241.186,2.10622,-7.23521,2.37086,0.300202,0.0365784, ,16.8085,-7.2789,-2.55336,0.742458,-0.109597, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,14.3175,-7.4509,-1.5708,0.0834995, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
13241.687,2.03383,-7.1894,1.97921,0.0546494,-0.0982464, ,16.5358,-7.46959,-2.47714,0.66941,0.0128982, ,5.79916,-11.6859,1.72345,0.549135, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
